date,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr),news
2023-10-04,17634.9,17694.1,17597.95,17624.05,254819382.0,21092.06,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2023-10-04,17634.9,17694.1,17597.95,17624.05,254819382.0,21092.06,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2023-10-04,17634.9,17694.1,17597.95,17624.05,254819382.0,21092.06,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2023-10-04,17634.9,17694.1,17597.95,17624.05,254819382.0,21092.06,A lesson from Poland: Reversing populist policies is tough
2023-10-04,17634.9,17694.1,17597.95,17624.05,254819382.0,21092.06,subscribe to our newsletter
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Gautam Adani is facing the biggest trial of his life
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Kalpataru Advay—Borivali gets an Illustrious residential landmark
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Education qualifications of Keerthy Suresh's husband-to-be Antony Thattil. His business ventures and their love story
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,IPL 2025 to kick off in March
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,World War III has already begun
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,NTPC Green Energy IPO GMP Today
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,'Come home with me': Tiny robot has emotional conversation with 12 bigger robots before 'kidnapping' them
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Best aggressive hybrid mutual funds
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,UP Police Constable Result 2024 Sarkari Result
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Bank Holidays in Uttar Pradesh
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Bajaj Housing Finance Share Price
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Delhi CM Announcement Live Updates
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Namo Bharat Rapid Rail Launched
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Aditi Rao Hydari Wedding Pics
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Reliance Power share price
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Tata Technologies share price
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Adani Enterprises share price
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Bank of Baroda share price
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,IDFC First Bank share price
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Standard Deviation Calculator
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,Nvidia CEO Jensen Huang says 'the age of AI has started'
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,This change in GST annual return if not checked properly can result in input tax credit mismatch
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,"At COP29, climate progress takes one step forward, two steps back"
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,A lesson from Poland: Reversing populist policies is tough
2023-11-04,17704.8,17748.75,17655.15,17722.3,304263454.0,25841.64,subscribe to our newsletter
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Gautam Adani is facing the biggest trial of his life
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Kalpataru Advay—Borivali gets an Illustrious residential landmark
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Education qualifications of Keerthy Suresh's husband-to-be Antony Thattil. His business ventures and their love story
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,IPL 2025 to kick off in March
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,World War III has already begun
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,NTPC Green Energy IPO GMP Today
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,'Come home with me': Tiny robot has emotional conversation with 12 bigger robots before 'kidnapping' them
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Best aggressive hybrid mutual funds
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,UP Police Constable Result 2024 Sarkari Result
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Bank Holidays in Uttar Pradesh
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Bajaj Housing Finance Share Price
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Delhi CM Announcement Live Updates
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Namo Bharat Rapid Rail Launched
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Aditi Rao Hydari Wedding Pics
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Reliance Power share price
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Tata Technologies share price
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Adani Enterprises share price
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Bank of Baroda share price
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,IDFC First Bank share price
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Standard Deviation Calculator
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,Nvidia CEO Jensen Huang says 'the age of AI has started'
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,This change in GST annual return if not checked properly can result in input tax credit mismatch
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,"At COP29, climate progress takes one step forward, two steps back"
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,A lesson from Poland: Reversing populist policies is tough
2023-12-04,17759.55,17825.75,17717.25,17812.4,232816318.0,22851.93,subscribe to our newsletter
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Gautam Adani is facing the biggest trial of his life
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Kalpataru Advay—Borivali gets an Illustrious residential landmark
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Education qualifications of Keerthy Suresh's husband-to-be Antony Thattil. His business ventures and their love story
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,IPL 2025 to kick off in March
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,World War III has already begun
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,NTPC Green Energy IPO GMP Today
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,'Come home with me': Tiny robot has emotional conversation with 12 bigger robots before 'kidnapping' them
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Best aggressive hybrid mutual funds
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,UP Police Constable Result 2024 Sarkari Result
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Bank Holidays in Uttar Pradesh
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Bajaj Housing Finance Share Price
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Delhi CM Announcement Live Updates
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Namo Bharat Rapid Rail Launched
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Aditi Rao Hydari Wedding Pics
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Reliance Power share price
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Tata Technologies share price
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Adani Enterprises share price
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Bank of Baroda share price
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,IDFC First Bank share price
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Standard Deviation Calculator
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,Nvidia CEO Jensen Huang says 'the age of AI has started'
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,This change in GST annual return if not checked properly can result in input tax credit mismatch
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,"At COP29, climate progress takes one step forward, two steps back"
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,A lesson from Poland: Reversing populist policies is tough
2023-02-05,18124.8,18180.25,18101.75,18147.65,265216308.0,23615.47,subscribe to our newsletter
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Gautam Adani is facing the biggest trial of his life
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Kalpataru Advay—Borivali gets an Illustrious residential landmark
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Education qualifications of Keerthy Suresh's husband-to-be Antony Thattil. His business ventures and their love story
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,IPL 2025 to kick off in March
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,World War III has already begun
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,NTPC Green Energy IPO GMP Today
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,'Come home with me': Tiny robot has emotional conversation with 12 bigger robots before 'kidnapping' them
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Best aggressive hybrid mutual funds
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,UP Police Constable Result 2024 Sarkari Result
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Bank Holidays in Uttar Pradesh
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Bajaj Housing Finance Share Price
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Delhi CM Announcement Live Updates
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Namo Bharat Rapid Rail Launched
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Aditi Rao Hydari Wedding Pics
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Reliance Power share price
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Tata Technologies share price
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Adani Enterprises share price
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Bank of Baroda share price
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,IDFC First Bank share price
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Standard Deviation Calculator
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,Nvidia CEO Jensen Huang says 'the age of AI has started'
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,This change in GST annual return if not checked properly can result in input tax credit mismatch
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,"At COP29, climate progress takes one step forward, two steps back"
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,A lesson from Poland: Reversing populist policies is tough
2023-03-05,18113.8,18116.35,18042.4,18089.85,226171254.0,19079.79,subscribe to our newsletter
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,"Claire Grimes Boucher, Elon Musk's ex-partner and mother of his three children, says the SpaceX CEO is no longer the man she fell in love with"
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Filling India's Skill Gap: Two Companies Paving the Way for a Future-Ready Workforce
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Samantha Ruth Prabhu sends a message ahead of Naga Chaitanya-Sobhita Dhulipala wedding
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Jharkhand Election Results 2024 Live
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Maharashtra Election Result 2024 Live
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Bypoll Election Results Live Updates
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Wayanad Bypoll Election Results
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Thane Election Results 2024
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Maharashtra Elections Mahayuti
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Maharashtra Assembly Election Key Candidates
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Kamthi Election Result 2024
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,IPL 2025 to kick off in March
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,World War III has already begun
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Jharkhand Election Results 2024 Live Updates
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Maharashtra Election Result 2024 Live Updates
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Bank Holidays in Uttar Pradesh
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Bajaj Housing Finance Share Price
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Delhi CM Announcement Live Updates
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Reliance Power share price
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Tata Technologies share price
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Adani Enterprises share price
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Bank of Baroda share price
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,IDFC First Bank share price
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Standard Deviation Calculator
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,Nvidia CEO Jensen Huang says 'the age of AI has started'
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,This change in GST annual return if not checked properly can result in input tax credit mismatch
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,"At COP29, climate progress takes one step forward, two steps back"
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,A lesson from Poland: Reversing populist policies is tough
2023-04-05,18081.0,18267.45,18066.7,18255.8,226643581.0,21889.48,subscribe to our newsletter
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Gautam Adani is facing the biggest trial of his life
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Kalpataru Advay—Borivali gets an Illustrious residential landmark
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Education qualifications of Keerthy Suresh's husband-to-be Antony Thattil. His business ventures and their love story
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,IPL 2025 to kick off in March
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,World War III has already begun
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,NTPC Green Energy IPO GMP Today
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,'Come home with me': Tiny robot has emotional conversation with 12 bigger robots before 'kidnapping' them
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Best aggressive hybrid mutual funds
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,UP Police Constable Result 2024 Sarkari Result
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Bank Holidays in Uttar Pradesh
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Bajaj Housing Finance Share Price
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Delhi CM Announcement Live Updates
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Namo Bharat Rapid Rail Launched
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Aditi Rao Hydari Wedding Pics
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Reliance Power share price
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Tata Technologies share price
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Adani Enterprises share price
2023-05-05,18117.3,18216.95,18055.45,18069.0,239702311.0,26152.88,Bank of Baroda share price
